id,title,release_date,budget,revenue
25073,Deadline,01/01/2009,0,0.0
155445,Nicht alle waren Mörder,2006-10-31,0,0.0
20700,A Day In The Life,2009-07-07,0,0.0
114333,The Hunt,1966-11-07,0,0.0
201646,My Kidnapper,12-10-2010,,0.0
127083,It Rains in My Village,01-01-1968,0,0.0
4921,Vivere,26-04-2007,0,0.0
370264,Provocateur,1995-05-31,0,0.0
11389,The Olsen Gang,10/11/1968,,0.0
45336,The Employment,01-01-2008,0,0.0
165911,The Pear Tree,18-10-1998,0,0.0
37438,"Road, Movie",18-09-2009,0,0.0
14397,Whisper,27-11-2007,0,5285197.0
53655,The Box,2007-01-01,0,0.0
52047,The Only Son,09/15/1936,0,0.0
27372,There Was a Father,01-04-1942,0,0.0
43681,The Perfect Human,1967-01-01,0,0.0
41211,Heartbreaker,03/17/2010,8700000,47355187.0
46332,Of Gods and Men,05/18/2010,4000000,41424067.0
135198,12 Storeys,1997-06-12,0,0.0
44986,The Great Ecstasy of Robert Carmichael,14-08-2005,0,0.0
43738,Eastern Plays,16-10-2009,0,0.0
60665,Drum,10/30/2004,0,0.0
43601,Bombshell,1933-10-13,0,0.0
68774,Eastern Drift,12/01/2010,0,0.0
4729,The Gendarme Gets Married,10/30/1968,0,0.0
47792,Voyage to Cythera,1984-04-21,0,0.0
46979,Le amiche,11/18/1955,0,0.0
143336,"The Chicken, the Fish and the King Crab",15-02-2008,0,0.0
41436,Paranormal Activity 2,20-10-2010,3000000,177512032.0
49207,R,22-04-2010,0,0.0
46103,Born to Raise Hell,19-10-2010,10000000,0.0
48016,The Maze,19-10-2010,200,0.0
55536,The Finances of the Grand Duke,07-01-1924,0,0.0
6793,The Haunted Castle,07-04-1921,0,0.0
79743,What Became of Us,11-12-2009,0,0.0
53792,Counsellor at Law,1933-12-25,0,0.0
67232,Daughter from Danang,2002-01-11,0,0.0
44076,"Smell of Camphor, Fragrance of Jasmine",09/08/2000,0,0.0
48015,13Hrs,2010-08-28,0,0.0
35957,Dial 1119,03-11-1950,0,0.0
51241,Heartbeats,16-05-2010,0,62985.0
8316,The Countess,09-02-2009,8500000,0.0
31605,The Last American Hero,1973-01-01,0,0.0
22398,Tenderness,2009-01-15,0,0.0
16029,Tree of Knowledge,06/06/1981,0,0.0
44603,Hereafter,2010-10-15,50000000,105197635.0
41215,Black Death,2010-06-07,0,265318.0
1782,Afterwards,01-10-2008,15400000,0.0
38234,Undisputed III : Redemption,2010-05-22,3000000,0.0
11391,The Olsen Gang on the Track,1975-09-26,0,0.0
41439,Saw: The Final Chapter,2010-10-21,20000000,136150434.0
41733,Due Date,11/04/2010,65000000,211780824.0
182756,Perfect Strangers,1945-10-15,0,0.0
77960,Desire Under the Elms,1958-03-12,0,0.0
44115,127 Hours,05-11-2010,18000000,35692920.0
38055,Megamind,28-10-2010,130000000,321887208.0
54315,The Stranger in Me,10/16/2008,0,0.0
33600,Der Fuehrer's Face,01/01/1943,0,0.0
54109,The Witch Who Came from the Sea,02/06/1976,0,0.0
52237,Quality Street,1937-03-26,0,0.0
43819,Strike Up the Band,1940-09-27,0,0.0
43007,Period of Adjustment,31-10-1962,0,0.0
49863,The Singing Nun,1966-04-02,0,0.0
44214,Black Swan,12/02/2010,0,327803731.0
80720,You'll Find Out,22-11-1940,0,0.0
114096,Bloodbrothers,09/28/1978,,0.0
91607,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?,1971-06-15,,0.0
130917,Tribute,12/14/1980,0,0.0
40378,Eggs,26-05-1995,0,0.0
30979,The Horse Boy,2009-11-25,0,0.0
56192,Trail of the Screaming Forehead,08-06-2008,0,0.0
46537,Dark and Stormy Night,10/10/2009,0,0.0
49953,A Turtle's Tale: Sammy's Adventures,2010-08-03,0,0.0
43943,Jack Goes Boating,23-09-2010,0,538000.0
38363,Fair Game,05/20/2010,22000000,24188922.0
40716,Flame of Barbary Coast,05/28/1945,0,0.0
43189,Million Dollar Mermaid,12/04/1952,0,0.0
3007,Woman in the Moon,10/14/1929,,0.0
27563,Flamingo Road,05/06/1949,0,0.0
61755,1990: The Bronx Warriors,1982-08-22,0,0.0
59408,Deep End,1970-09-01,0,0.0
79591,Ten Minutes Older: The Cello,09/03/2002,0,0.0
26891,The Castle,01/01/1997,0,0.0
39039,Awaara,04/07/1951,0,0.0
52111,The Small Town,28-11-1997,0,0.0
13630,United,2003-08-22,0,0.0
45593,Roman,07/07/2006,0,0.0
41058,I Shot Jesse James,26-02-1949,0,0.0
1673,Comanche Station,1960-03-01,0,0.0
28671,Habit,08/31/1996,200000,0.0
14234,Ploy,21-05-2007,2000000,0.0
49110,'R Xmas,04-10-2001,,0.0
126238,Ten Skies,11/21/2004,0,0.0
65726,Lake Tahoe,2008-02-09,0,0.0
41123,Lourdes,2009-09-11,,0.0
44442,Four Nights with Anna,17-07-2008,,0.0
48466,Scared Shrekless,10/28/2010,,0.0
47065,Tales of an Ancient Empire,07/31/2010,1000000,0.0
38325,How I Ended This Summer,02/17/2010,2500000,0.0
103894,Thieves by Law,22-04-2010,0,0.0
48000,Ménilmontant,02-01-1926,0,0.0
71317,Hamlet,06/24/1964,0,0.0
137504,"Older Brother, Younger Sister",19-08-1953,0,0.0
64340,Witch Way Love,03/19/1997,0,0.0
44571,The King of Fighters,04-11-2009,12000000,0.0
38368,Uncle Boonmee Who Can Recall His Past Lives,2010-05-21,0,0.0
112072,The magnetic man,10/16/2009,262000,0.0
114444,My Childhood,05-06-1972,0,0.0
157178,Grający z talerza,11/07/1995,0,0.0
68849,The Man Who Could Work Miracles,19-02-1936,0,0.0
134569,The House,17-03-2011,0,0.0
44048,Unstoppable,04-11-2010,100000000,167805466.0
38357,Morning Glory,01/12/2010,40000000,58785180.0
48303,Certified Copy,2010-05-18,0,0.0
43539,The Next Three Days,2010-11-18,30000000,51148651.0
39210,Somewhere,09/03/2010,8000000,0.0
72421,Marcel Reich-Ranicki - Mein Leben,10-04-2009,0,0.0
62103,Agnosia,2010-09-26,0,0.0
44147,Wild Target,2010-06-17,8000000,3453043.0
92096,Vlad the Impaler: The True Life of Dracula,1979-01-08,0,0.0
43434,Carlos,2010-05-19,18000000,871279.0
45958,Biutiful,10/20/2010,0,25147786.0
34208,Katalin Varga,10-07-2009,0,0.0
15036,Eden Is West,2009-02-11,0,0.0
36940,The First Beautiful Thing,15-01-2010,0,0.0
12444,Harry Potter and the Deathly Hallows: Part 1,10/17/2010,,954305868.0
45269,The King's Speech,06-09-2010,0,414211549.0
38757,Tangled,24-11-2010,260000000,591794936.0
46757,The Last Sunset,06/06/1961,0,0.0
71701,The Damned,1963-05-19,0,0.0
43862,Maytime,1937-03-26,0,0.0
43437,Neptune's Daughter,06/10/1949,0,0.0
24574,Steel Toes,2006-01-01,0,0.0
80545,Wedding Belles,03/29/2007,0,0.0
87387,The Agony and Ecstasy of Phil Spector,12/31/2008,0,0.0
44687,The Lost Skeleton Returns Again,08/17/2010,600,0.0
162643,Snow & Ashes,16-05-2010,600000,0.0
41999,The Art of the Steal,2009-01-01,0,0.0
13834,Missing in America,2005-01-01,0,0.0
15012,Linewatch,01/01/2008,5000000,0.0
44886,You and I,2006-03-08,0,0.0
45317,The Fighter,17-12-2010,25000000,93617009.0
41556,The Romantics,2010-09-10,,123820.0
42363,Feet First,11/08/1930,0,0.0
52998,El Dorado,04/20/1988,0,0.0
31031,The World Unseen,09-09-2007,0,0.0
49583,Dossier 51,08/30/1978,0,0.0
202768,Three,12-05-1965,,0.0
37927,Statues Also Die,1953-05-01,0,0.0
48486,The Monk and the Fish,1994-01-01,0,0.0
56648,The Toy,12/08/1976,,0.0
128442,The Bread and Alley,1970-01-01,0,0.0
110115,My Ain Folk,12/01/1973,0,0.0
87415,From the Clouds to the Resistance,1979-11-07,0,0.0
95043,The Devil,01/01/1972,0,0.0
113882,Islander,01-01-2006,0,0.0
48871,Red: Werewolf Hunter,30-10-2010,0,0.0
93669,The Meetings of Anna,1978-10-08,0,0.0
47088,The Extra Man,01-08-2010,7000000,453079.0
147622,Ingeborg Holm,10/27/1913,0,0.0
35458,Crazy on the Outside,01/08/2010,0,88335.0
50990,Bad Family,01/29/2010,0,0.0
111396,Adrift,2009-11-13,0,0.0
36373,M,01-03-1951,0,0.0
99080,The Viking,21-06-1931,0,0.0
49787,The Reef,2010-05-15,0,0.0
253074,Mendy,20-09-2003,0,0.0
64782,A Lesson in Love,1954-10-04,0,0.0
96118,All These Women,01-01-1964,0,0.0
26769,Cocaine Cowboys II: Hustlin' with the Godmother,29-07-2008,0,0.0
43924,The Tillman Story,22-08-2010,0,0.0
46420,The Loved Ones,2009-09-13,0,0.0
36615,Little Red Flowers,04/08/2006,0,0.0
83817,Madam Satan,20-09-1930,0,0.0
51885,The Sun Also Rises,20-09-2007,0,0.0
54523,Hitch Hike,30-04-1977,0,0.0
73420,Dishonored,04-04-1931,0,0.0
45324,Casino Jack,16-09-2010,0,1083683.0
120835,The Devil to Pay!,1930-12-20,0,0.0
33996,Farewell,04-09-2009,0,0.0
15702,To Paint or Make Love,24-08-2005,,0.0
15436,Let It Rain,2008-09-17,0,0.0
39358,London River,2009-02-09,0,0.0
6320,Police,04-09-1985,,0.0
28699,Underworld U.S.A.,1961-05-13,0,0.0
47979,Vincent Wants to Sea,04/21/2010,0,0.0
48838,London Boulevard,2010-11-10,25000000,4644108.0
42684,Skyline,2010-11-11,10000000,66821036.0
34764,Karthik Calling Karthik,02/06/2010,0,293500.0
37234,Sex & Drugs & Rock & Roll,01/08/2010,0,0.0
42483,Last of the Red Hot Lovers,1972-01-01,0,0.0
42561,Against the Current,2009-01-18,3000000,0.0
42046,October Country,2009-06-01,,0.0
52320,Home for Christmas,2010-11-12,0,0.0
36405,Reverse,2009-11-12,0,0.0
35123,The Verdict,23-11-1946,0,0.0
37083,Pay or Die!,07/27/1960,0,0.0
51618,The Passionate Friends,26-01-1949,,0.0
61370,Men in War,1957-03-19,0,0.0
22135,Not Forgotten,11-09-2009,0,0.0
53654,The Brotherhood,12/01/1968,,0.0
14463,Alone in the Wilderness,08-10-2004,0,0.0
35395,Bunny and the Bull,11/27/2009,0,81010.0
38117,Beastly,2011-01-21,17000000,43165571.0
37690,Get Educated: Paathshaala,2010-04-16,0,0.0
24837,August Underground's Mordum,01-01-2003,300,0.0
43347,Love & Other Drugs,2010-11-22,30000000,102820008.0
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,08/13/2010,155000000,415686217.0
47607,Tiny Furniture,12-11-2010,65000,416498.0
80435,Lovers of Hate,02/11/2010,0,0.0
38340,A High Wind in Jamaica,1965-06-04,0,0.0
121238,If I Had a Million,12/02/1932,0,0.0
59828,Killer McCoy,01-12-1947,0,0.0
28155,It Lives Again,10-05-1978,,0.0
26663,The Man I Love,01/11/1947,0,0.0
86608,Track of the Cat,27-11-1954,0,0.0
80572,Intruder in the Dust,11/22/1949,0,0.0
37710,The Tourist,12/08/2010,100000000,278731369.0
48946,Chatroom,08/11/2010,0,0.0
45136,A Man Called Peter,31-03-1955,,0.0
130424,The Story of Three Loves,03/26/1953,0,0.0
44028,Suck,2009-09-11,,0.0
48395,Rare Exports: A Christmas Tale,2010-12-03,1948000,0.0
44982,13,12-03-2010,0,3317662.0
60440,The Human Experience,12-06-2008,,0.0
57000,Breaking the Maya Code,05/05/2008,1000000,0.0
65041,Triple Agent,03/17/2004,0,0.0
39968,Western,1997-05-09,0,0.0
32234,Doppelganger,09/27/2003,0,0.0
12823,Days and Clouds,2007-09-12,0,0.0
63290,Workingman's Death,2005-11-25,,0.0
71395,Secret Ceremony,23-10-1968,0,0.0
43114,Buchanan Rides Alone,1958-08-01,0,0.0
59917,Cotton Comes to Harlem,1970-05-27,,0.0
56693,Dillinger Is Dead,02/25/1969,0,0.0
40882,The Mirror,01-04-1997,0,0.0
85876,The Student Prince in Old Heidelberg,30-01-1928,0,0.0
62789,Illustrious Corpses,12-02-1976,,0.0
31988,Hands Across the Table,10/18/1935,,0.0
34667,Nightfall,05/13/1957,0,0.0
5562,Le Beau Serge,06-06-1958,0,0.0
41187,Fate,02/01/2001,0,0.0
43614,Father of My Children,2009-12-16,0,0.0
44160,Honey,04/09/2010,,0.0
99738,Seven Invisible Men,12/10/2005,0,0.0
95453,One Fine Spring Day,09/28/2001,,0.0
46773,The Blossoming of Maximo Oliveros,07/13/2005,,0.0
70800,The Outlaw and His Wife,01/01/1918,0,0.0
60234,The Silent World,15-08-1956,0,0.0
49296,The Four Troublesome Heads,1898-01-01,0,0.0
1906,Solo Sunny,01/18/1980,0,0.0
36738,Boy Interrupted,10/03/2009,350000,0.0
195833,Caribe,01-01-2004,0,0.0
49901,Rammbock: Berlin Undead,2010-09-09,0,0.0
195311,The Human Pyramid,20-05-1899,,0.0
56142,Conversation Piece,12/10/1974,0,0.0
43919,Hatchet II,08/26/2010,2500000,52604.0
84108,Alabama's Ghost,02-02-1973,0,0.0
80701,The Master and Margaret,07/15/1972,0,0.0
46503,All Good Things,2010-12-03,0,0.0
48833,Night Catches Us,03-12-2010,0,0.0
40664,The Interrogation,09/25/2009,0,0.0
150838,Hôtel des Invalides,12/31/1952,,0.0
234942,Shades of Fern,01-01-1986,0,0.0
118533,The Sergeant,25-12-1968,0,0.0
44441,Different from the Others,28-05-1919,,0.0
43973,Stray Dogs,2004-09-08,,0.0
50241,Saving Shiloh,04/05/2006,0,0.0
57489,The Last Summer of La Boyita,11/05/2009,0,0.0
37514,Pray the Devil Back to Hell,11/07/2008,0,0.0
49322,1944 The Final Defence,07-12-2007,0,0.0
43930,"Tomorrow, When the War Began",2010-08-08,27000000,16504936.0
46660,I Love You Too,05/06/2010,0,0.0
170986,Frozen,2007-07-21,0,0.0
96366,Days of Glory,06/16/1944,0,0.0
44264,True Grit,22-12-2010,38000000,252276927.0
20526,TRON: Legacy,2010-12-10,170000000,400062763.0
44009,Another Year,2010-11-05,8000000,18124262.0
49684,It's Alive III: Island of the Alive,01-01-1987,0,0.0
104720,Forever Amber,1947-10-10,0,0.0
111470,Billy the Kid,30-05-1941,0,0.0
43318,Interrupted Melody,07/01/1955,0,0.0
322799,Cooperstown,01/26/1993,,0.0
42888,How Do You Know,12/17/2010,0,48668907.0
130623,Nömadak Tx,2006-01-01,0,0.0
46829,Barney's Version,10/26/2010,30000000,8454301.0
52445,Soo,2007-03-22,0,1275162.0
84086,One Foot in Heaven,01-11-1941,0,0.0
44129,The Company Men,2010-10-21,0,4882577.0
43855,The Mad Miss Manton,21-10-1938,0,0.0
23108,The Last of the Mohicans,02-07-1936,0,0.0
121006,Riffraff,01/03/1936,0,0.0
18029,Dying Breed,2008-04-26,0,0.0
62567,The Great Waltz,1938-11-04,0,0.0
37080,Mother and Child,11/07/2009,7000000,0.0
30023,Adventures of Power,2008-01-20,2500000,0.0
50701,How to Seduce Difficult Women,30-10-2009,0,0.0
250810,Great Communist Bank Robbery,05/10/2004,0,0.0
107592,The Catered Affair,14-06-1956,0,0.0
83036,Titanic Town,08/08/1998,0,0.0
50673,Life in Flight,09/12/2008,,0.0
30548,Zerophillia,2005-10-13,325000,0.0
26138,Duelist,09/08/2005,0,0.0
40149,Kuroneko,1968-02-24,0,0.0
10817,Glue,2006-02-02,0,0.0
31300,Under the Sun of Satan,05/14/1987,0,0.0
54178,The One-Armed Swordsman,07/26/1967,0,0.0
8464,Top of the Food Chain,11-09-1999,0,0.0
49797,I Saw the Devil,12-08-2010,0,0.0
39988,Late Night Trains,09-04-1975,0,0.0
481,7 Virgins,10/14/2005,0,0.0
36115,Unmade Beds,02-09-2009,0,0.0
31283,Hannie Caulder,11/08/1971,0,0.0
4266,The Breach,08/26/1970,0,0.0
111390,Stars in My Crown,11-05-1950,0,0.0
32609,Mickey One,1965-09-27,0,0.0
46788,Trash Humpers,09/12/2009,0,0.0
40649,Demonic Toys,03/12/1992,0,0.0
10018,Life Is All You Get,1997-03-20,0,0.0
52587,We Are the Night,2010-10-28,0,0.0
48203,The Desert of the Tartars,01/01/1976,0,0.0
25908,The Valley of the Bees,05/17/1968,0,0.0
117042,The Devil's Trap,01/01/1962,0,0.0
238362,Morsian yllättää,04/27/1941,0,0.0
15740,"Sarah, Plain and Tall",1991-02-03,0,0.0
173288,Black Sheep,10/25/2006,45000,0.0
35958,New York Confidential,15-02-1955,0,0.0
13246,A Garfield Christmas Special,12/21/1987,0,0.0
41283,Faster,11/23/2010,24000000,23081726.0
42984,The Insect Woman,1963-11-16,0,0.0
31104,Pigs and Battleships,01/21/1961,,0.0
81219,Life as a Fatal Sexually Transmitted Disease,09/08/2000,,0.0
27072,On the Silver Globe,1988-10-09,0,0.0
35138,Little Big Soldier,2010-02-14,25000000,0.0
27585,Rabbit Hole,2010-12-16,,5129058.0
48204,Nights and Weekends,2008-01-01,0,0.0
62337,Hotte in Paradise,01/25/2003,0,0.0
53156,Elena and Her Men,1956-09-12,0,0.0
84827,The Life of Reilly,2006-03-12,0,0.0
25434,The Home Song Stories,02/09/2007,0,0.0
54812,The Lottery,06/11/2010,,0.0
23282,One Week,09/01/1920,,0.0
38705,Convict 13,27-10-1920,0,0.0
39451,Little Fockers,12/21/2010,100000000,310650585.0
38745,Gulliver's Travels,12/25/2010,112000000,237382724.0
50071,Sweetgrass,2009-02-04,0,206728.0
28025,Moonlight Serenade,01-01-2009,0,0.0
107548,Chori Chori Chupke Chupke,09-03-2001,0,0.0
1361,The Return of the King,05/11/1980,0,0.0
39839,Baghban,2003-01-01,0,1100000.0
102091,Take the High Ground!,10/30/1953,0,0.0
112674,The Cowboy and the Lady,1938-11-17,0,0.0
10097,The Tiger's Tail,26-09-2006,0,0.0
78320,Blood and Concrete,1991-09-13,0,0.0
51143,Thirst,10/17/1949,0,0.0
48748,Klown,16-12-2010,0,0.0
52208,Nude Nuns With Big Guns,2010-09-24,0,0.0
56812,The Last Circus,2010-12-17,,3218666.0
34576,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,16-10-2009,0,0.0
51357,The Scarecrow,12/22/1920,0,0.0
51358,Neighbors,12/22/1920,0,0.0
20495,Mujhse Shaadi Karogi,07/30/2004,,0.0
80054,Primrose Path,22-03-1940,0,0.0
161512,Mission to Moscow,05/22/1943,0,0.0
56448,Stalin,11/21/1992,0,0.0
42323,Tere Bin Laden,16-07-2010,,0.0
56320,The Scientist,16-04-2010,0,0.0
104394,Death of a Salesman,1951-12-20,0,0.0
19887,Disco Dancer,1982-12-10,0,0.0
82549,Toothless,10/05/1997,,0.0
196235,Steam,2007-11-15,0,0.0
54430,Topper Takes a Trip,12/29/1938,0,0.0
46207,White Material,03/24/2010,0,0.0
33107,And Soon the Darkness,02/25/2010,0,0.0
48127,The North Star,11/04/1943,0,0.0
33870,Mao's Last Dancer,01-10-2009,25000000,20719451.0
42297,Burlesque,2010-11-23,55000000,89519773.0
82622,Violet Tendencies,24-04-2010,0,0.0
51359,The Haunted House,21-02-1921,0,0.0
37866,The Polar Bear King,28-11-1991,,0.0
51739,The Secret World of Arrietty,16-07-2010,37000000,145570827.0
46838,Tucker and Dale vs Evil,01/22/2010,5000000,5476793.0
38409,Erasing David,01/01/2009,0,0.0
45301,Outrage,2003-06-01,0,0.0
32407,Malice in Wonderland,2009-01-01,0,0.0
38054,Princess Aurora,01-01-2005,0,0.0
41515,Yogi Bear,11-12-2010,80000000,201584141.0
50420,Countdown to Zero,25-01-2010,271323,0.0
21136,Funky Forest: The First Contact,25-10-2005,0,0.0
31850,Breathless,08-10-2008,0,0.0
61943,"Django, Kill! (If You Live Shoot!)",03-05-1967,0,0.0
35392,Merrill's Marauders,03/16/1962,0,0.0
20531,Early Spring,01/29/1956,0,0.0
15302,The Pixar Story,08/28/2007,0,0.0
31694,Trouble in Mind,1985-01-01,0,0.0
163659,Cochochi,24-04-2007,0,0.0
39967,L.627,1992-09-09,,0.0
37533,White Wedding,08-11-1989,0,0.0
23508,Embodiment of Evil,2008-08-08,0,0.0
18381,"It's Not Me, I Swear!",2008-09-26,0,0.0
6474,Navajo Joe,11/25/1966,0,0.0
30914,This Night I'll Possess Your Corpse,03/13/1967,0,0.0
56787,Bad Ronald,23-10-1974,0,0.0
64212,Crown witness,2007-02-02,0,0.0
8995,C(r)ook,11/11/2004,0,0.0
7210,Hardcover,2008-04-02,,0.0
52696,Band Baaja Baaraat,12/10/2010,0,0.0
16987,Kaho Naa... Pyaar Hai,01/14/2000,0,0.0
46138,Made in Dagenham,09/11/2010,7200000,0.0
247112,Smoke on the Potato Fields,01-10-1977,0,0.0
247124,Mág,03/01/1988,0,0.0
61212,The Last Four Days,27-03-1974,0,0.0
185720,Samoure,27-11-2005,0,0.0
72413,The Family Jewels,22-01-2004,0,0.0
14639,The Order of Myths,2008-07-05,0,0.0
46689,Waste Land,24-01-2010,1500000,187716.0
54660,Paternity,02-10-1981,0,0.0
49041,Pee-Wee's Playhouse Christmas Special,25-12-1988,0,0.0
23830,Last Night,11-05-2010,0,7644937.0
55584,Asphalt,03/12/1929,0,0.0
89126,Harlan: In the Shadow of Jew Süss,2009-04-23,0,0.0
42243,The Bingo Long Traveling All-Stars & Motor Kings,16-07-1976,,0.0
51360,The Goat,1921-05-14,0,0.0
27470,Skidoo,12/19/1968,,0.0
50704,The Boat,1921-11-10,,0.0
15548,Cirque du Soleil: Dralion,08/04/2001,0,0.0
15552,Cirque du Soleil: Varekai,07-10-2003,0,0.0
46827,Rasputin,03/23/1996,0,0.0
53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),26-10-2010,0,28200.0
22007,Train,2008-10-16,0,0.0
26277,Mujhse Dosti Karoge!,08/08/2002,0,0.0
165402,Main Prem Ki Diwani Hoon,2003-06-26,0,0.0
102144,Mister 880,1950-09-29,,0.0
56402,"Bread, Love and Dreams",1953-12-22,0,0.0
40805,The Green Hornet,01/12/2011,120000000,227817248.0
49616,The Miracle of Our Lady of Fatima,08/20/1952,0,0.0
124058,A Gathering of Eagles,06/21/1963,0,0.0
51362,The Play House,10/26/1921,0,0.0
25770,The Paleface,1922-01-01,0,0.0
49009,The Way Back,09/03/2010,30000000,20348249.0
46528,The Warrior's Way,2010-12-02,42000000,11087569.0
84274,Disraeli,1929-11-01,0,0.0
64605,Seven Thieves,03/12/1960,0,0.0
51933,Handsome Harry,04/25/2009,1000000,0.0
198317,Jacques Brel Is Alive and Well and Living in Paris,01/27/1975,850000,0.0
38742,Cops,15-03-1922,0,0.0
42138,Agony: The Life and Death of Rasputin,01-06-1975,,0.0
25482,Lolita's Club,2007-11-30,,0.0
14070,Ghajini,2008-12-25,9100000,76000000.0
156288,Fool N Final,01-06-2007,0,0.0
37086,A Hatful of Rain,1957-07-17,0,0.0
38023,The Young in Heart,06-07-1938,0,0.0
108869,Toys in the Attic,07/31/1963,0,0.0
43781,Orchestra Wives,04-09-1942,0,0.0
2325,Leningrad,01-01-2009,0,0.0
50618,Fortress of War,2010-11-04,8500000,0.0
46387,Hum Aapke Hain Koun,08/05/1994,0,26900000.0
54723,Only Two Can Play,19-01-1962,0,0.0
23019,Chinaman,01-04-2005,0,0.0
43209,Ong Bak 3,2010-05-05,0,2340363.0
23047,Season of the Witch,07-01-2011,40000000,88100000.0
198391,Ricky Gervais Live 4: Science,21-11-2010,0,0.0
45284,Outrage,05/17/2010,0,0.0
46820,Madeinusa,2006-01-26,0,0.0
79118,Hamsun,19-04-1996,0,0.0
62570,The Two of Us,03/08/1967,0,0.0
162234,Lola and Billy the Kid,02/12/1999,0,0.0
42001,The Princess and the Goblin,18-12-1992,0,0.0
63892,"Léon Morin, Priest",22-09-1961,0,0.0
40650,Le Silence de la Mer,04/22/1949,0,0.0
17605,Stella,2008-11-12,0,0.0
53267,On the Occasion of Remembering the Turning Gate,03/22/2002,0,0.0
122019,Macario,05/09/1960,0,0.0
58777,Will It Snow for Christmas?,1996-12-25,0,0.0
78117,Eros + Massacre,15-10-1969,0,0.0
36241,The Dead,04/16/2004,0,0.0
75363,The Spy in Black,10/07/1939,4668069,0.0
57019,No Return,09/29/2010,0,0.0
84903,The Marrying Kind,01-02-1952,0,0.0
25051,Distance,05/26/2001,0,0.0
23174,It's Alive,2008-08-15,11000000,15500000.0
4798,"Je t'aime, je t'aime",1968-04-24,0,0.0
74924,Zotz!,10/03/1962,,0.0
105448,The Letter,22-09-1999,0,0.0
43950,Amer,09/23/2009,0,0.0
90272,The Fern Flower,1949-01-01,0,0.0
21198,House of Voices,23-06-2004,0,0.0
132332,Manon,1949-03-09,,0.0
54779,Clonehunter,01/01/2009,0,0.0
49849,Cowboys & Aliens,29-07-2011,163000000,174822325.0
392067,The Real McCoy,13-08-1999,650,0.0
49073,Just Like Me,12-08-2010,0,0.0
1543,Emma's Bliss,07/16/2006,0,3500000.0
8951,Don't Think About It,2007-09-01,,0.0
223613,Jackpot 2,05-03-1982,0,0.0
44000,Trog,1970-10-24,0,0.0
207999,Spring Fever,1927-10-22,0,0.0
93072,Riot on Sunset Strip,1967-03-01,0,0.0
69313,The Guitar Mongoloid,10/01/2004,0,0.0
60708,Southern District,2009-08-20,0,0.0
15993,Gen 13,30-10-2000,0,0.0
57256,Facing the Truth,2002-10-24,0,0.0
57448,L'amour fou,2010-09-22,0,0.0
29670,V2: Dead Angel,11-01-2007,0,0.0
38830,My Wife's Relations,05/15/1922,0,0.0
37360,The Blacksmith,21-07-1922,0,0.0
99372,The Naked Edge,1961-06-30,0,0.0
24403,Away with Words,07-08-1999,0,0.0
31654,The Strongest Man in the World,1975-01-01,0,0.0
25259,Seven Minutes,12-06-2009,0,0.0
18562,Gung Ho!,12/20/1943,,0.0
14556,Anything for Her,2008-12-03,10000000,0.0
35052,Cracks,04-12-2009,0,0.0
58772,A Film Unfinished,2010-08-18,0,0.0
40619,Day & Night,06/17/2010,0,0.0
20332,"Russell Peters: Red, White and Brown",2008-10-07,0,0.0
23077,Russell Peters: Outsourced,2006-08-01,0,0.0
90968,Plymouth Adventure,11/28/1952,,0.0
94608,The Happy Ending,1969-12-21,0,0.0
88376,Visit to a Small Planet,1960-01-01,,0.0
43501,Kismet,01-10-1944,0,0.0
52013,Marwencol,2010-03-12,0,58.0
46787,Scorpio Rising,01-01-1964,0,0.0
92399,The Story of Dr. Wassell,1944-07-04,0,0.0
28391,Street Angel,04/09/1928,0,0.0
51364,The Frozen North,08/28/1922,0,0.0
51366,The Electric House,01-10-1922,0,0.0
111239,Edge,2010-10-23,0,0.0
43653,The Living Wake,01-01-2007,0,0.0
44564,The Dilemma,01/13/2011,70000000,67112664.0
55061,Frankie & Alice,17-05-2010,0,693181.0
25862,Blues in the Night,11/15/1941,0,0.0
112284,The Gorgeous Hussy,08/28/1936,1119000,2019000.0
107774,Pete 'n' Tillie,17-12-1972,,0.0
10854,Wicked Little Things,01-01-2006,0,0.0
119094,Lucky Jordan,16-11-1942,0,0.0
33146,Om Jai Jagadish,08-07-2002,,0.0
38787,Day Dreams,1922-11-15,0,0.0
43810,Down Argentine Way,1940-10-11,0,0.0
42175,The Europeans,01-05-1979,0,0.0
18703,My Dear Secretary,01/12/1949,,0.0
63578,The Trip,01-09-2010,0,951179.0
48471,Walt & El Grupo,09/08/2008,0,0.0
15316,Good Time Max,2008-10-28,0,0.0
47610,Gravity,24-03-2010,0,0.0
48752,2012: Time for Change,10/08/2010,0,0.0
47055,Cool It,2010-11-08,0,0.0
1244,Eight Miles High,01-02-2007,0,0.0
25695,Treeless Mountain,08/27/2009,0,0.0
39557,Decision at Sundown,10-11-1957,0,0.0
32319,Beware of a Holy Whore,1971-08-28,0,0.0
34025,Kisses,2008-07-11,,0.0
76229,Phone Call from a Stranger,1952-02-01,0,0.0
25664,Throw Down,07/08/2004,0,0.0
61783,Congorama,05/25/2006,5000000,0.0
42722,The Nun,12/31/1966,,0.0
